0.04494162	-0.1273785	2.622082	-0.2842465	-0.03519718	2.281092	0.06903391	-0.2860239	2.608907	-0.2657442	-0.182507	2.283476	0.07663165	-0.1990142	2.626508	-0.2397989	-0.1223467	2.265667	-0.06471839	0.7365937	2.5973	-0.1417443	0.6212929	2.577758	-0.13649	0.5413761	2.576854	-0.1201161	0.2956591	2.565427	-0.09763383	-0.04094999	2.540887	-0.05585279	0.4549673	2.667811	-0.2587104	0.4922534	2.45119	-0.0530077	-0.04852333	2.560129	-0.1395544	-0.0321266	2.44592	-0.002015197	0.1589879	2.643983	-0.3251151	0.2099705	2.354014	-0.0657393	-0.5073183	2.525072	-0.2120281	-0.4383524	2.390102	-0.08190206	-0.8916844	2.569705	-0.240556	-0.8877167	2.420091	

0.04408646	-0.1242539	2.622567	-0.2840663	-0.03490816	2.281025	0.06964941	-0.2798249	2.609229	-0.2647448	-0.1819061	2.282292	0.07617231	-0.2020428	2.624809	-0.2371861	-0.109847	2.270927	-0.0648258	0.7365184	2.597399	-0.1420239	0.6212525	2.578104	-0.1367693	0.5413535	2.577099	-0.1204221	0.295677	2.565423	-0.09821996	-0.04084204	2.540326	-0.05650592	0.4556147	2.668131	-0.2587719	0.4922576	2.451257	-0.05377854	-0.0485961	2.5595	-0.1399869	-0.0318538	2.445328	-0.005529672	0.1687105	2.642869	-0.3248174	0.2098619	2.354169	-0.06579604	-0.5076533	2.525199	-0.2113008	-0.4386934	2.389593	-0.08186368	-0.892052	2.570194	-0.2407427	-0.8864399	2.419315	

0.04187386	-0.09900071	2.629656	-0.2838756	-0.03480408	2.281004	0.06297319	-0.2576448	2.607241	-0.2691329	-0.1885362	2.282703	0.07484105	-0.2182163	2.617938	-0.2350197	-0.08590832	2.278875	-0.06513625	0.7364247	2.59807	-0.1426006	0.6214853	2.578554	-0.1372822	0.5416256	2.577786	-0.1206264	0.296131	2.566977	-0.09738335	-0.04003305	2.54358	-0.06006899	0.4590509	2.666472	-0.2591048	0.4925125	2.451803	-0.05279927	-0.04674406	2.563153	-0.1392393	-0.03194565	2.448282	-0.004955808	0.1632433	2.644249	-0.3244914	0.2100835	2.354293	-0.06518717	-0.5069378	2.525811	-0.213938	-0.4566416	2.390291	-0.08565192	-0.8885045	2.568585	-0.2377417	-0.8906506	2.421363	

0.0503829	-0.1277451	2.634603	-0.2834026	-0.03486725	2.281073	0.07022826	-0.2866587	2.611302	-0.2669219	-0.1913389	2.295526	0.07707293	-0.203828	2.628474	-0.2176977	-0.09905112	2.339885	-0.06511332	0.7364506	2.598179	-0.1428501	0.6216778	2.578809	-0.1375069	0.541874	2.578116	-0.1207415	0.2966043	2.567469	-0.09728743	-0.03913822	2.544175	-0.06081637	0.459954	2.666204	-0.2596834	0.4925963	2.451939	-0.05239419	-0.04526195	2.56371	-0.1393615	-0.03160327	2.449193	-0.003563955	0.1645245	2.645672	-0.3245011	0.2100817	2.354263	-0.03609504	-0.4187024	2.537108	-0.2119635	-0.4369773	2.391627	-0.08203897	-0.8854891	2.570078	-0.2384681	-0.8897399	2.421242	

0.04164886	-0.09348647	2.630966	-0.2833219	-0.03489137	2.281125	0.06668419	-0.2530915	2.615405	-0.2636602	-0.1918786	2.295031	0.07420713	-0.1941391	2.625893	-0.2171856	-0.09821586	2.340436	-0.06508452	0.736404	2.598176	-0.1429695	0.6216896	2.578976	-0.137608	0.5419024	2.578242	-0.1207981	0.2966564	2.567482	-0.0973714	-0.03897558	2.543966	-0.0613507	0.4621859	2.665342	-0.2596751	0.492634	2.451964	-0.05249554	-0.04521289	2.563521	-0.1394279	-0.03127907	2.448859	-0.005676856	0.1664355	2.644998	-0.3256741	0.212972	2.354418	-0.0611349	-0.5059675	2.528811	-0.2153168	-0.4521671	2.391912	-0.08163969	-0.8922145	2.572818	-0.2384996	-0.888515	2.420634	

