0.5446202	0.05374381	2.807905	0.498049	0.1718134	2.411554	0.6720625	0.1298178	2.803888	0.5634069	0.2708089	2.403259	0.6366378	0.06127546	2.814762	0.5431865	0.1751256	2.396222	0.1192227	0.3242654	2.765635	0.08448374	0.2223322	2.733474	0.09203869	0.1433122	2.734187	0.1147167	-0.09809054	2.725965	0.1451583	-0.4266663	2.703761	0.1555265	0.1248584	2.514408	0.03155939	0.07454383	2.5712	0.1712862	-0.4090026	2.680609	0.114853	-0.4320897	2.649309	0.3142482	0.05515231	2.694006	0.2776804	0.09968515	2.453887	0.3780371	-0.7132964	2.664167	-0.03568317	-0.7481333	2.578397	0.4277755	-1.077727	2.660175	-0.196953	-1.110459	2.658371	

0.5411948	0.05672333	2.763673	0.4998365	0.1463232	2.414731	0.6770414	0.07001285	2.789135	0.5765656	0.2482197	2.428558	0.6218905	0.05449725	2.814269	0.5484831	0.1481059	2.401769	0.1168691	0.3169516	2.753488	0.08157542	0.2168558	2.728539	0.08964838	0.1384598	2.727369	0.113453	-0.1010857	2.71494	0.144969	-0.4276528	2.688253	0.1494252	0.09331506	2.508788	0.03209399	0.06993853	2.563051	0.203929	-0.4149155	2.690985	0.0801468	-0.4440081	2.599973	0.3211469	0.04961414	2.664119	0.2644583	0.08121561	2.455832	0.3803403	-0.7115183	2.658859	-0.02959306	-0.7456647	2.565749	0.4306847	-1.074614	2.651916	-0.2003412	-1.111902	2.647563	

0.5495297	0.03306327	2.747246	0.5112281	0.08400393	2.427593	0.6741282	0.04947473	2.780181	0.593977	0.1559167	2.438229	0.6324155	-0.003101674	2.796428	0.5826539	0.1017763	2.418333	0.1123511	0.2996151	2.757659	0.07339466	0.1930857	2.732461	0.08311037	0.1158948	2.729884	0.1114936	-0.1208473	2.713202	0.1490056	-0.4459993	2.679975	0.1373645	0.04028942	2.511665	0.02602682	0.05062224	2.565254	0.2076447	-0.4372687	2.698314	0.08532587	-0.4480405	2.584893	0.3194945	0.008661577	2.663568	0.2663223	0.03624617	2.468547	0.3978224	-0.7151777	2.665367	-0.01076256	-0.7385336	2.552114	0.4355973	-1.074599	2.646253	-0.2011313	-1.108228	2.642441	

0.5308493	0.009601441	2.756187	0.5210121	0.08234037	2.432173	0.5890779	-0.0008541113	2.818129	0.6320014	0.1784515	2.451202	0.5340303	-0.0186698	2.7875	0.5798129	0.08050177	2.411364	0.1118552	0.2948974	2.759661	0.07256996	0.1897929	2.733691	0.08256805	0.1123773	2.731059	0.1121336	-0.1247955	2.713766	0.1517866	-0.4497773	2.679368	0.146402	0.04150202	2.514664	0.02555148	0.04854795	2.567536	0.2113763	-0.4417582	2.697188	0.08674721	-0.4490382	2.585368	0.2880589	-0.02708847	2.697725	0.2714596	0.03227027	2.472151	0.4043041	-0.7163892	2.669634	-0.004387727	-0.7376313	2.551353	0.4374406	-1.074083	2.645995	-0.2044573	-1.111018	2.640543	

0.5322756	-0.01875675	2.791142	0.543009	0.07269718	2.458081	0.6482667	-0.002803208	2.813256	0.6516312	0.1596597	2.45617	0.5604583	-0.04280639	2.831273	0.5936807	0.04973955	2.436462	0.111459	0.2907963	2.761031	0.07268038	0.1872995	2.734669	0.08333173	0.1091991	2.732442	0.1163021	-0.1306093	2.716442	0.1640927	-0.4591628	2.684752	0.1487718	0.04040096	2.516066	0.031661	0.04270977	2.567833	0.2352661	-0.4582593	2.752022	0.1057425	-0.460759	2.553053	0.2920939	-0.0304206	2.703446	0.2867716	0.02486417	2.485727	0.4099938	-0.7159297	2.672225	0.03824953	-0.7506246	2.539852	0.4382615	-1.072142	2.64577	-0.1951081	-1.134103	2.634285	

