0.1077872	0.1379274	2.96644	-0.1060107	0.05892912	2.310268	0.1900031	0.141681	2.911854	0.05087354	0.07300687	2.260677	0.164212	0.1782966	2.857083	-0.02322946	0.09469239	2.3145	-0.2596196	0.6068433	2.633741	-0.3169789	0.4914673	2.635824	-0.3154527	0.4143265	2.661047	-0.3095202	0.1777095	2.727024	-0.3000903	-0.1448644	2.804753	-0.2115811	0.288259	2.697067	-0.3747149	0.3719689	2.52839	-0.2587775	-0.1618032	2.795516	-0.3331597	-0.123922	2.736695	-0.03054901	0.2020831	2.855537	-0.3050727	0.1390174	2.393368	-0.174202	-0.4699977	2.683388	-0.5991096	-0.287383	2.610098	-0.1235637	-0.8699449	2.736473	-0.4568445	-0.6685938	2.654577	

0.01997734	0.1818823	2.934489	-0.1124435	0.06812298	2.298406	0.1528991	0.1606717	2.90029	-0.005515013	0.09009009	2.227075	0.1462586	0.1800216	2.863667	-0.05756512	0.1085366	2.283455	-0.2733834	0.6038786	2.644372	-0.327499	0.4926614	2.643848	-0.3236873	0.4136014	2.664655	-0.3198538	0.168465	2.716834	-0.3128297	-0.1788424	2.752645	-0.2220224	0.2893544	2.704991	-0.3845296	0.3750302	2.534072	-0.2717655	-0.195889	2.739731	-0.344964	-0.1566654	2.686766	-0.1914998	0.2256051	2.940094	-0.3198887	0.1431243	2.395775	-0.1686762	-0.5167173	2.68754	-0.5221106	-0.422438	2.735282	-0.1755829	-0.8775432	2.734094	-0.3068084	-0.845235	2.786107	

0.02258795	0.1762485	2.929195	-0.1215358	0.06788537	2.285298	0.1440056	0.1489903	2.95161	-0.02698182	0.08623057	2.208754	0.1126511	0.1765304	2.908765	-0.08016739	0.1049457	2.26175	-0.2823118	0.6052113	2.648188	-0.3389603	0.4933379	2.648295	-0.330888	0.415427	2.665735	-0.3180855	0.1754954	2.711584	-0.278289	-0.1307106	2.74505	-0.2335099	0.2901281	2.709527	-0.3913324	0.370346	2.539031	-0.2376273	-0.1461667	2.744363	-0.3111034	-0.1115365	2.667959	-0.1943067	0.2229988	2.943754	-0.337791	0.1388372	2.394074	-0.2059164	-0.5908906	2.707751	-0.431777	-0.3738269	2.782923	-0.1138358	-1.018029	2.772126	-0.2365392	-0.8017249	2.77611	

-0.06537826	0.1836515	2.856751	-0.1402382	0.05991176	2.261916	0.06562196	0.1530675	2.949682	-0.03999902	0.07537869	2.166648	0.03921084	0.1529133	2.9157	-0.1118874	0.08982195	2.233333	-0.2909669	0.6063542	2.652417	-0.3487311	0.4937608	2.65415	-0.3405963	0.4170682	2.669286	-0.3217483	0.1799571	2.708423	-0.2850545	-0.1290861	2.739968	-0.3883705	0.2782281	2.481575	-0.3989418	0.3668306	2.543461	-0.2790893	-0.1672152	2.731714	-0.3054854	-0.09297061	2.662133	-0.2699429	0.2350667	2.701461	-0.3495508	0.1344237	2.392044	-0.2060341	-0.5906718	2.707516	-0.445528	-0.3965771	2.82673	-0.1135537	-1.018333	2.772057	-0.2311866	-0.8153028	2.785519	

-0.207834	0.1428359	2.902346	-0.2967795	0.02552582	2.232721	-0.04610866	0.1240664	2.91595	-0.175966	-0.0157612	2.08054	-0.07197931	0.1240429	2.881924	-0.1607056	0.006629436	2.116	-0.3328593	0.6087896	2.668473	-0.378258	0.4937804	2.669225	-0.3742338	0.415011	2.682577	-0.3580543	0.1730927	2.711645	-0.3416238	-0.159527	2.73812	-0.4579029	0.2160862	2.458137	-0.4301414	0.3535965	2.548662	-0.3442585	-0.2074015	2.736548	-0.3182784	-0.1005415	2.662464	-0.3585072	0.193202	2.693022	-0.4087507	0.1201077	2.385041	-0.206949	-0.5927316	2.71285	-0.4588009	-0.3678415	2.735759	-0.1126931	-1.018578	2.772385	-0.2727027	-0.8025169	2.768818	

